episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
5.0,0.0,2.94,500.0,12,6,21531384,0,21531384,False,10758,1077,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-35,1779486035,2.6172683238983154,3086.1132373809814,913168,5f2e1c1af545,172.24.0.2,211.90152406692505,0,76,"[2.0, 3.0, 3.0, 4.0, 4.0, 3.0, 4.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 2.0, 3.0, 3.0, 3.0, 0.0, 3.0, 5.0, 4.0, 3.0, 2.0, 2.0, 4.0, 5.0, 1.0, 3.0, 3.0, 2.0, 4.0, 3.0, 1.0, 3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 4.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 3.0, 1.0, 5.0, 3.0, 3.0, 5.0, 1.0, 4.0, 1.0, 4.0, 1.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.2118522148158305,1.133140872508163,0.05726795152791658,0.8517934709466224,0.0,2623.858,7619.316,181.582,110098.774,459.558,43502.683,2.627,21531384,21531384,21531384,21531384,0,9.425,24.9,0.20000000000000007,1.0000000000000003e-10,0.04064924170573552,0.03819195677836736,0.00872349947070082,0.6023779153823853,0.009329663389037535,0.8132149418195088,0.01
5.0,0.0,2.99,500.0,12,6,21551376,0,21551376,False,10770,1078,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-37,1779486037,2.5573229789733887,3088.670560359955,913168,5f2e1c1af545,172.24.0.2,214.45884704589844,0,77,"[3.0, 2.0, 3.0, 3.0, 3.0, 0.0, 3.0, 5.0, 4.0, 3.0, 2.0, 2.0, 4.0, 5.0, 1.0, 3.0, 3.0, 2.0, 4.0, 3.0, 1.0, 3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 4.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 3.0, 1.0, 5.0, 3.0, 3.0, 5.0, 1.0, 4.0, 1.0, 4.0, 1.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.21182960879866794,1.1330093512568677,0.05726286377466128,0.8511811666371423,0.0,2614.304,7647.159,178.746,111845.585,452.665,44165.135,2.685,21551376,21551376,21551376,21551376,0,9.274999999999999,24.9,0.20000000000000007,1.0000000000000003e-10,-0.01650451769431432,-0.015496145685513813,0.005696335015818477,0.6895155032475789,0.007836517238995573,0.8272018273671468,0.01
5.0,0.0,3.02,500.0,6,6,21571368,0,21571368,False,10776,1079,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-40,1779486040,2.4450995922088623,3091.1156599521637,913168,5f2e1c1af545,172.24.0.2,216.9039466381073,0,78,"[3.0, 5.0, 4.0, 3.0, 2.0, 2.0, 4.0, 5.0, 1.0, 3.0, 3.0, 2.0, 4.0, 3.0, 1.0, 3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 4.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 3.0, 1.0, 5.0, 3.0, 3.0, 5.0, 1.0, 4.0, 1.0, 4.0, 1.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.2118347919127232,1.1328442215892647,0.057253721195558986,0.8505881295715569,0.0,2587.392,7726.699,173.842,115000.709,448.917,44533.842,2.701,21571368,21571368,21571368,21571368,0,12.533333333333333,24.899999999999995,0.20000000000000007,1.0000000000000003e-10,-0.10844400326410929,-0.10467659831047058,0.0033427162328734995,0.7544646461804708,0.0077419644511905975,0.865851354598999,0.01
5.0,0.0,3.07,500.0,12,6,21591360,0,21591360,False,10788,1080,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-42,1779486042,2.5615217685699463,3093.6771817207336,913168,5f2e1c1af545,172.24.0.2,219.46546840667725,0,79,"[4.0, 3.0, 1.0, 3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 4.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 3.0, 1.0, 5.0, 3.0, 3.0, 5.0, 1.0, 4.0, 1.0, 4.0, 1.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 0.0, 3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.21177596902301815,1.1327246493928422,0.057250913939939224,0.850094858631607,0.0,2588.299,7723.992,173.421,115279.87,446.782,44746.646,2.755,21591360,21591360,21591360,21591360,0,9.6,24.9,0.20000000000000007,1.0000000000000003e-10,0.08604165688157081,0.08689300790429115,0.006031367229297757,0.7712349812189738,0.007936231357260227,0.8469960729281107,0.01
5.0,0.0,3.09,500.0,12,6,21611352,0,21611352,False,10800,1081,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-45,1779486045,2.634603977203369,3096.311785697937,913168,5f2e1c1af545,172.24.0.2,222.10007238388062,0,80,"[4.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 4.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 3.0, 1.0, 5.0, 3.0, 3.0, 5.0, 1.0, 4.0, 1.0, 4.0, 1.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 0.0, 3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 5.0, 3.0, 4.0, 4.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.2117453635328093,1.1325536125257516,0.05724380207475828,0.8494173627311596,0.0,2585.488,7732.389,178.227,112171.604,447.121,44712.705,2.79,21611352,21611352,21611352,21611352,0,10.274999999999999,24.9,0.20000000000000007,1.0000000000000003e-10,-0.09033396045366923,-0.08881937762101491,0.005158328854789337,0.7676754156748454,0.0076874893444790855,0.8210408926010132,0.01
5.0,0.0,3.15,500.0,6,6,21631344,0,21631344,False,10806,1082,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-47,1779486047,2.573340654373169,3098.88512635231,913168,5f2e1c1af545,172.24.0.2,224.67341303825378,0,81,"[4.0, 2.0, 3.0, 2.0, 4.0, 1.0, 2.0, 2.0, 3.0, 4.0, 0.0, 3.0, 1.0, 5.0, 3.0, 3.0, 5.0, 1.0, 4.0, 1.0, 4.0, 1.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 0.0, 3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.21175040576560478,1.1323947916548496,0.057235491863859185,0.8488933718385084,0.0,2594.191,7706.449,173.371,115313.305,446.558,44769.07,2.794,21631344,21631344,21631344,21631344,0,12.175,24.9,0.20000000000000007,1.0000000000000003e-10,0.11370290319124858,0.11770874758561452,0.0032951350634296737,0.8641635576883951,0.007483193717481147,0.8797614018122355,0.01
6.0,0.0,3.31,500.0,12,6,21651336,0,21651336,False,10818,1083,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-50,1779486050,2.686082363128662,3101.571208715439,913168,5f2e1c1af545,172.24.0.2,227.35949540138245,0,82,"[1.0, 5.0, 3.0, 3.0, 5.0, 1.0, 4.0, 1.0, 4.0, 1.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 0.0, 3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 6.0, 3.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.21170211018539667,1.1323369988330614,0.05723441311253161,0.8485232474111393,0.0,2607.983,7665.695,173.695,115098.42,447.42,44682.846,2.794,21651336,21651336,21651336,21651336,0,15.366666666666665,24.899999999999995,0.20000000000000007,1.0000000000000003e-10,0.027355446914831796,0.02456692879398664,0.008764238251994053,0.5953165094057719,0.008929945177983237,0.7761706709861755,0.01
6.0,0.0,3.4,500.0,12,6,21671328,0,21671328,False,10830,1084,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-53,1779486053,2.5330348014831543,3104.104243516922,913168,5f2e1c1af545,172.24.0.2,229.8925302028656,0,83,"[0.0, 1.0, 3.0, 2.0, 4.0, 4.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 0.0, 3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 6.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 2.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.21167278358228614,1.1321930414916557,0.05722791557755062,0.8480013410359959,0.0,2601.999,7683.322,173.684,115105.356,445.853,44839.925,2.788,21671328,21671328,21671328,21671328,0,12.95,24.9,0.20000000000000007,1.0000000000000003e-10,-0.07316875491912166,-0.0712665440980345,0.004879562851662437,0.7468633532524109,0.007330392558823936,0.8247854709625244,0.01
6.0,0.0,3.43,500.0,6,6,21691320,0,21691320,False,10836,1085,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-55,1779486055,2.6549553871154785,3106.7591989040375,913168,5f2e1c1af545,172.24.0.2,232.54748558998108,0,84,"[3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 0.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 0.0, 3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 6.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 2.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 5.0, 1.0, 3.0, 4.0, 0.0, 4.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.21168410178924277,1.1320849871738774,0.057220645996470594,0.8475227744728231,0.0,2610.006,7659.753,173.919,114950.214,445.712,44854.062,2.751,21691320,21691320,21691320,21691320,0,13.05,24.9,0.20000000000000007,1.0000000000000003e-10,0.14021007095774016,0.13959186002612115,0.006870561946804325,0.6282137076059977,0.00945253888009887,0.8142861962318421,0.01
6.0,0.0,3.53,500.0,12,6,21711312,0,21711312,False,10848,1086,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-40-58,1779486058,2.6740882396698,3109.4332871437073,913168,5f2e1c1af545,172.24.0.2,235.22157382965088,0,85,"[4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 0.0, 3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 6.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 2.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 5.0, 1.0, 3.0, 4.0, 0.0, 4.0, 3.0, 5.0, 5.0, 5.0, 2.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.21164759383184883,1.1320973218351664,0.057221524683293695,0.8472783500009388,0.0,2626.117,7612.762,172.069,116185.819,444.872,44938.786,2.756,21711312,21711312,21711312,21711312,0,12.45,24.9,0.20000000000000007,1.0000000000000003e-10,0.0014372179905573527,0.0009894872705141704,0.007004175102338195,0.723993468284607,0.00832733964362736,0.8221911708513896,0.01
6.0,0.0,3.49,500.0,12,6,21731304,0,21731304,False,10860,1087,56dd2_00000,4b7d5c526fd6496ca9f43a262d9f8093,2026-05-22_21-41-01,1779486061,2.5679540634155273,3112.001241207123,913168,5f2e1c1af545,172.24.0.2,237.7895278930664,0,86,"[4.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 3.0, 4.0, 2.0, 0.0, 3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 6.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 2.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 5.0, 1.0, 3.0, 4.0, 0.0, 4.0, 3.0, 5.0, 5.0, 5.0, 2.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 4.0, 4.0, 3.0, 3.0, 3.0, 1.0, 3.0, 3.0, 4.0, 4.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.21164034362397557,1.1320927931291078,0.057219859830380866,0.846821442533377,0.0,2614.733,7645.905,174.587,114510.409,446.195,44805.524,2.71,21731304,21731304,21731304,21731304,0,11.200000000000001,24.899999999999995,0.20000000000000007,1.0000000000000003e-10,0.07929627274473508,0.07980774516860643,0.006310458667576313,0.7024513840675354,0.006845949872195926,0.8191126227378845,0.01
